#
# Results on Tuesday June 20 2023 18:54:34 UTC
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36
# Design number was non-random = 3
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. PROLIFIC_ID.
# 14. Comments.
1687287274,0cec24289f01dadb76e091cafa040814,PennController,2,0,consent,NULL,PennController,0,_Trial_,Start,1687287005166,5fb45827fce53c129394e463,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,2,0,consent,NULL,PennController,0,_Header_,Start,1687287005166,5fb45827fce53c129394e463,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,2,0,consent,NULL,PennController,0,_Header_,End,1687287005166,5fb45827fce53c129394e463,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,2,0,consent,NULL,PennController,0,_Trial_,End,1687287007570,5fb45827fce53c129394e463,NULL
# Columns below this comment are as follows:
# 14. ID.
# 15. Comments.
1687287274,0cec24289f01dadb76e091cafa040814,PennController,3,0,intro,NULL,PennController,1,_Trial_,Start,1687287007572,5fb45827fce53c129394e463,5fb45827fce53c129394e463,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,3,0,intro,NULL,PennController,1,_Header_,Start,1687287007572,5fb45827fce53c129394e463,5fb45827fce53c129394e463,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,3,0,intro,NULL,PennController,1,_Header_,End,1687287007572,5fb45827fce53c129394e463,5fb45827fce53c129394e463,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,3,0,intro,NULL,PennController,1,_Trial_,End,1687287016371,5fb45827fce53c129394e463,5fb45827fce53c129394e463,NULL
# Columns below this comment are as follows:
# 15. item_number.
# 16. item.
# 17. type.
# 18. Group.
# 19. prog.
# 20. prev_image.
# 21. next_image.
# 22. height.
# 23. Comments.
1687287274,0cec24289f01dadb76e091cafa040814,PennController,7,0,experiment,NULL,PennController,6,_Trial_,Start,1687287016374,5fb45827fce53c129394e463,5fb45827fce53c129394e463,4,candy,critical,D,25,candy15.jpg,candy35.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,7,0,experiment,NULL,PennController,6,_Header_,Start,1687287016374,5fb45827fce53c129394e463,5fb45827fce53c129394e463,4,candy,critical,D,25,candy15.jpg,candy35.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,7,0,experiment,NULL,PennController,6,_Header_,End,1687287016374,5fb45827fce53c129394e463,5fb45827fce53c129394e463,4,candy,critical,D,25,candy15.jpg,candy35.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,7,0,experiment,NULL,Canvas,canvas6,Print,NA,1687287022142,5fb45827fce53c129394e463,5fb45827fce53c129394e463,4,candy,critical,D,25,candy15.jpg,candy35.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,7,0,experiment,NULL,Video,progression,buffer,0.007085,1687287019929,5fb45827fce53c129394e463,5fb45827fce53c129394e463,4,candy,critical,D,25,candy15.jpg,candy35.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,7,0,experiment,NULL,Selector,choice,Selection,option2,1687287025661,5fb45827fce53c129394e463,5fb45827fce53c129394e463,4,candy,critical,D,25,candy15.jpg,candy35.jpg,high,option1;option2
1687287274,0cec24289f01dadb76e091cafa040814,PennController,7,0,experiment,NULL,PennController,6,_Trial_,End,1687287025665,5fb45827fce53c129394e463,5fb45827fce53c129394e463,4,candy,critical,D,25,candy15.jpg,candy35.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,20,0,experiment,NULL,PennController,19,_Trial_,Start,1687287025669,5fb45827fce53c129394e463,5fb45827fce53c129394e463,17,roll,critical,D,50,roll40.jpg,roll60.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,20,0,experiment,NULL,PennController,19,_Header_,Start,1687287025669,5fb45827fce53c129394e463,5fb45827fce53c129394e463,17,roll,critical,D,50,roll40.jpg,roll60.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,20,0,experiment,NULL,PennController,19,_Header_,End,1687287025669,5fb45827fce53c129394e463,5fb45827fce53c129394e463,17,roll,critical,D,50,roll40.jpg,roll60.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,20,0,experiment,NULL,Canvas,canvas6,Print,NA,1687287032441,5fb45827fce53c129394e463,5fb45827fce53c129394e463,17,roll,critical,D,50,roll40.jpg,roll60.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,20,0,experiment,NULL,Video,progression,buffer,0.00456,1687287029201,5fb45827fce53c129394e463,5fb45827fce53c129394e463,17,roll,critical,D,50,roll40.jpg,roll60.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,20,0,experiment,NULL,Selector,choice,Selection,option1,1687287033597,5fb45827fce53c129394e463,5fb45827fce53c129394e463,17,roll,critical,D,50,roll40.jpg,roll60.jpg,high,option2;option1
1687287274,0cec24289f01dadb76e091cafa040814,PennController,20,0,experiment,NULL,PennController,19,_Trial_,End,1687287033599,5fb45827fce53c129394e463,5fb45827fce53c129394e463,17,roll,critical,D,50,roll40.jpg,roll60.jpg,high,NULL
1687287274,0cec24289f01dadb76e091cafa040814,PennController,13,0,experiment,NULL,PennController,12,_Trial_,Start,1687287033602,5fb45827fce53c129394e463,5fb45827fce53c129394e463,10,train,critical,D,25,train15.jpg,train35.jpg,high,NULL
