#
# Results on Tuesday June 20 2023 17:18:06 UTC
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36
# Design number was non-random = 4
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. PROLIFIC_ID.
# 14. Comments.
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,2,0,consent,NULL,PennController,0,_Trial_,Start,1687281265669,610593e6242f599914a6b312,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,2,0,consent,NULL,PennController,0,_Header_,Start,1687281265669,610593e6242f599914a6b312,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,2,0,consent,NULL,PennController,0,_Header_,End,1687281265669,610593e6242f599914a6b312,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,2,0,consent,NULL,PennController,0,_Trial_,End,1687281270895,610593e6242f599914a6b312,NULL
# Columns below this comment are as follows:
# 14. ID.
# 15. Comments.
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,3,0,intro,NULL,PennController,1,_Trial_,Start,1687281270896,610593e6242f599914a6b312,,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,3,0,intro,NULL,PennController,1,_Header_,Start,1687281270896,610593e6242f599914a6b312,,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,3,0,intro,NULL,PennController,1,_Header_,End,1687281270896,610593e6242f599914a6b312,,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,3,0,intro,NULL,PennController,1,_Trial_,End,1687281280450,610593e6242f599914a6b312,,NULL
# Columns below this comment are as follows:
# 15. item_number.
# 16. item.
# 17. type.
# 18. Group.
# 19. prog.
# 20. prev_image.
# 21. next_image.
# 22. height.
# 23. Comments.
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,12,0,experiment,NULL,PennController,11,_Trial_,Start,1687281280451,610593e6242f599914a6b312,,9,cake,critical,B,25,cake15.jpg,cake33.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,12,0,experiment,NULL,PennController,11,_Header_,Start,1687281280451,610593e6242f599914a6b312,,9,cake,critical,B,25,cake15.jpg,cake33.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,12,0,experiment,NULL,PennController,11,_Header_,End,1687281280451,610593e6242f599914a6b312,,9,cake,critical,B,25,cake15.jpg,cake33.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,12,0,experiment,NULL,Canvas,canvas6,Print,NA,1687281284767,610593e6242f599914a6b312,,9,cake,critical,B,25,cake15.jpg,cake33.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,12,0,experiment,NULL,Video,progression,buffer,0.003193,1687281281971,610593e6242f599914a6b312,,9,cake,critical,B,25,cake15.jpg,cake33.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,12,0,experiment,NULL,Selector,choice,Selection,option2,1687281289787,610593e6242f599914a6b312,,9,cake,critical,B,25,cake15.jpg,cake33.jpg,nogoal,option2;option1
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,12,0,experiment,NULL,PennController,11,_Trial_,End,1687281289789,610593e6242f599914a6b312,,9,cake,critical,B,25,cake15.jpg,cake33.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,8,0,experiment,NULL,PennController,7,_Trial_,Start,1687281289791,610593e6242f599914a6b312,,5,book,critical,B,75,book65.jpg,book85.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,8,0,experiment,NULL,PennController,7,_Header_,Start,1687281289791,610593e6242f599914a6b312,,5,book,critical,B,75,book65.jpg,book85.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,8,0,experiment,NULL,PennController,7,_Header_,End,1687281289791,610593e6242f599914a6b312,,5,book,critical,B,75,book65.jpg,book85.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,8,0,experiment,NULL,Canvas,canvas6,Print,NA,1687281295497,610593e6242f599914a6b312,,5,book,critical,B,75,book65.jpg,book85.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,8,0,experiment,NULL,Video,progression,buffer,0.002088,1687281291301,610593e6242f599914a6b312,,5,book,critical,B,75,book65.jpg,book85.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,8,0,experiment,NULL,Selector,choice,Selection,option2,1687281297719,610593e6242f599914a6b312,,5,book,critical,B,75,book65.jpg,book85.jpg,nogoal,option2;option1
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,8,0,experiment,NULL,PennController,7,_Trial_,End,1687281297720,610593e6242f599914a6b312,,5,book,critical,B,75,book65.jpg,book85.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,29,0,experiment,NULL,PennController,28,_Trial_,Start,1687281297722,610593e6242f599914a6b312,,26,sandwich,filler,B,75,sandwich65.jpg,sandwich85.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,29,0,experiment,NULL,PennController,28,_Header_,Start,1687281297722,610593e6242f599914a6b312,,26,sandwich,filler,B,75,sandwich65.jpg,sandwich85.jpg,nogoal,NULL
1687281486,e019a1e363281af7c035a19a4b8b59cf,PennController,29,0,experiment,NULL,PennController,28,_Header_,End,1687281297722,610593e6242f599914a6b312,,26,sandwich,filler,B,75,sandwich65.jpg,sandwich85.jpg,nogoal,NULL
