#
# Results on Thursday June 22 2023 17:06:12 UTC
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0
# Design number was non-random = 92
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. ProlificID.
# 14. Comments.
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,2,0,consent,NULL,PennController,0,_Trial_,Start,1687452882170,5e87b0db5ca75a41e4d0480d,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,2,0,consent,NULL,PennController,0,_Header_,Start,1687452882170,5e87b0db5ca75a41e4d0480d,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,2,0,consent,NULL,PennController,0,_Header_,End,1687452882170,5e87b0db5ca75a41e4d0480d,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,2,0,consent,NULL,PennController,0,_Trial_,End,1687452950748,5e87b0db5ca75a41e4d0480d,NULL
# Columns below this comment are as follows:
# 14. ID.
# 15. Comments.
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,3,0,intro,NULL,PennController,1,_Trial_,Start,1687452950754,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,3,0,intro,NULL,PennController,1,_Header_,Start,1687452950754,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,3,0,intro,NULL,PennController,1,_Header_,End,1687452950754,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,3,0,intro,NULL,PennController,1,_Trial_,End,1687452987859,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,NULL
# Columns below this comment are as follows:
# 15. item_number.
# 16. item.
# 17. type.
# 18. Group.
# 19. prog.
# 20. condition.
# 21. height.
# 22. exp2trials.
# 23. Comments.
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,17,0,experiment,NULL,PennController,16,_Trial_,Start,1687452987863,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,14,cover,critical,C,25,goal,low,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,17,0,experiment,NULL,PennController,16,_Header_,Start,1687452987863,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,14,cover,critical,C,25,goal,low,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,17,0,experiment,NULL,PennController,16,_Header_,End,1687452987863,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,14,cover,critical,C,25,goal,low,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,17,0,experiment,NULL,Video,progression,buffer,0,1687452991448,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,14,cover,critical,C,25,goal,low,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,17,0,experiment,NULL,VideoScrubber,slider-input,SelectedFrame,24,1687452994360,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,14,cover,critical,C,25,goal,low,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,17,0,experiment,NULL,PennController,16,_Trial_,End,1687453007357,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,14,cover,critical,C,25,goal,low,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,23,0,experiment,NULL,PennController,22,_Trial_,Start,1687453007360,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,20,cat,filler,C,25,goal,GoalB,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,23,0,experiment,NULL,PennController,22,_Header_,Start,1687453007360,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,20,cat,filler,C,25,goal,GoalB,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,23,0,experiment,NULL,PennController,22,_Header_,End,1687453007361,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,20,cat,filler,C,25,goal,GoalB,exp2trials,NULL
1687453572,20be7a0ee53b150d4b468f4797f9e0cf,PennController,23,0,experiment,NULL,Video,progression,buffer,0,1687453010904,5e87b0db5ca75a41e4d0480d,5e87b0db5ca75a41e4d0480d,20,cat,filler,C,25,goal,GoalB,exp2trials,NULL
