#
# Results on Thursday June 22 2023 16:57:07 UTC
# USER AGENT: Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0
# Design number was non-random = 15
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. ProlificID.
# 14. Comments.
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,2,0,consent,NULL,PennController,0,_Trial_,Start,1687452636823,60b8e5946caaff962008212e,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,2,0,consent,NULL,PennController,0,_Header_,Start,1687452636823,60b8e5946caaff962008212e,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,2,0,consent,NULL,PennController,0,_Header_,End,1687452636823,60b8e5946caaff962008212e,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,2,0,consent,NULL,PennController,0,_Trial_,End,1687452641153,60b8e5946caaff962008212e,NULL
# Columns below this comment are as follows:
# 14. ID.
# 15. Comments.
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,3,0,intro,NULL,PennController,1,_Trial_,Start,1687452641158,60b8e5946caaff962008212e,60b8e5946caaff962008212e,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,3,0,intro,NULL,PennController,1,_Header_,Start,1687452641158,60b8e5946caaff962008212e,60b8e5946caaff962008212e,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,3,0,intro,NULL,PennController,1,_Header_,End,1687452641158,60b8e5946caaff962008212e,60b8e5946caaff962008212e,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,3,0,intro,NULL,PennController,1,_Trial_,End,1687452651223,60b8e5946caaff962008212e,60b8e5946caaff962008212e,NULL
# Columns below this comment are as follows:
# 15. item_number.
# 16. item.
# 17. type.
# 18. Group.
# 19. prog.
# 20. condition.
# 21. height.
# 22. exp2trials.
# 23. Comments.
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,29,0,experiment,NULL,PennController,28,_Trial_,Start,1687452651238,60b8e5946caaff962008212e,60b8e5946caaff962008212e,26,sandwich,filler,G,50,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,29,0,experiment,NULL,PennController,28,_Header_,Start,1687452651239,60b8e5946caaff962008212e,60b8e5946caaff962008212e,26,sandwich,filler,G,50,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,29,0,experiment,NULL,PennController,28,_Header_,End,1687452651239,60b8e5946caaff962008212e,60b8e5946caaff962008212e,26,sandwich,filler,G,50,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,29,0,experiment,NULL,Video,progression,buffer,0,1687452654862,60b8e5946caaff962008212e,60b8e5946caaff962008212e,26,sandwich,filler,G,50,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,29,0,experiment,NULL,VideoScrubber,slider-input,SelectedFrame,45,1687452658121,60b8e5946caaff962008212e,60b8e5946caaff962008212e,26,sandwich,filler,G,50,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,29,0,experiment,NULL,PennController,28,_Trial_,End,1687452666794,60b8e5946caaff962008212e,60b8e5946caaff962008212e,26,sandwich,filler,G,50,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,24,0,experiment,NULL,PennController,23,_Trial_,Start,1687452666799,60b8e5946caaff962008212e,60b8e5946caaff962008212e,21,visit,filler,G,75,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,24,0,experiment,NULL,PennController,23,_Header_,Start,1687452666799,60b8e5946caaff962008212e,60b8e5946caaff962008212e,21,visit,filler,G,75,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,24,0,experiment,NULL,PennController,23,_Header_,End,1687452666799,60b8e5946caaff962008212e,60b8e5946caaff962008212e,21,visit,filler,G,75,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,24,0,experiment,NULL,Video,progression,buffer,0,1687452670366,60b8e5946caaff962008212e,60b8e5946caaff962008212e,21,visit,filler,G,75,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,24,0,experiment,NULL,VideoScrubber,slider-input,SelectedFrame,85,1687452674673,60b8e5946caaff962008212e,60b8e5946caaff962008212e,21,visit,filler,G,75,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,24,0,experiment,NULL,PennController,23,_Trial_,End,1687452679373,60b8e5946caaff962008212e,60b8e5946caaff962008212e,21,visit,filler,G,75,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,19,0,experiment,NULL,PennController,18,_Trial_,Start,1687452679376,60b8e5946caaff962008212e,60b8e5946caaff962008212e,16,blinds,critical,G,25,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,19,0,experiment,NULL,PennController,18,_Header_,Start,1687452679376,60b8e5946caaff962008212e,60b8e5946caaff962008212e,16,blinds,critical,G,25,nogoal,none,exp2trials,NULL
1687453027,97cc82060ad4c4d6b1056a24eff92b45,PennController,19,0,experiment,NULL,PennController,18,_Header_,End,1687452679376,60b8e5946caaff962008212e,60b8e5946caaff962008212e,16,blinds,critical,G,25,nogoal,none,exp2trials,NULL
